,sentiment,neg_sentiment,edit_count
2010-07-02,-0.9612109068981578,0.9616996849457746,0.9617032864960116
2010-07-03,-0.9595286861658938,0.9600170089593976,0.9600211409520025
2010-07-04,-0.9577830233491098,0.9582709093861708,0.9582756440279249
2010-07-05,-0.955972146496051,0.9564596191602508,0.9564650376689195
2010-07-06,-0.954094268513493,0.9545813566421064,0.9545875502650552
2010-07-07,-0.9521475889766748,0.9526343274769026,0.9526413986119998
2010-07-08,-0.9501302960448678,0.950616726561492,0.9506247899890953
2010-07-09,-0.9480405684834186,0.9485267401209266,0.9485359243563475
2010-07-10,-0.9458765777930055,0.946362547895305,0.9463729966717641
2010-07-11,-0.9436364904467832,0.9441223254376958,0.9441341993304196
2010-07-12,-0.9413184702360536,0.9418042465238251,0.941817724726602
2010-07-13,-0.9389206807251039,0.9394064856742175,0.9394217679404032
2010-07-14,-0.9364412878159004,0.9369272207895035,0.9369445295501728
2010-07-15,-0.9338784624234262,0.9343646358997029,0.934384218572347
2010-07-16,-0.9312303832626185,0.931716924028434,0.9317390555303319
2010-07-17,-0.9284952397480881,0.9289822901732253,0.9290072756543483
2010-07-18,-0.9256712350081385,0.9261589544033981,0.9261871322144434
2010-07-19,-0.922756589014995,0.9232451550773907,0.9232768999892753
2010-07-20,-0.9197495418336941,0.9202391521818868,0.9202748788737716
2010-07-21,-0.9166483569927112,0.9171392307957384,0.9171793976293697
2010-07-22,-0.9134513249801951,0.9139437046824194,0.9139888177812912
2010-07-23,-0.9101567666733116,0.910650919818274,0.9107015374707993
2010-07-24,-0.9067630368378503,0.9072592579935981,0.9073159954001415
2010-07-25,-0.9032685276923649,0.9037671404806237,0.9038306748648673
2010-07-26,-0.8996716725307319,0.9001730317620452,0.900244107867752
2010-07-27,-0.8959709493966379,0.8964754433133316,0.8965548793080926
2010-07-28,-0.8921648848031243,0.8926729374316513,0.8927616312396816
2010-07-29,-0.8882520574899669,0.8887641311038518,0.8888630671902943
2010-07-30,-0.8842311022113175,0.8847476999055484,0.8848579565350722
2010-07-31,-0.8801007135456965,0.8806223819230151,0.8807451389157194
2010-08-01,-0.8758596497201174,0.876386981689208,0.8765235286969746
2010-08-02,-0.8715067364398047,0.8720403741249186,0.8721921194513702
2010-08-03,-0.8670408707146973,0.8675815084757306,0.8677499884628409
2010-08-04,-0.8624610246736458,0.8630094122351459,0.8631963012393032
2010-08-05,-0.8577662493569701,0.8583231950439633,0.8585303160238881
2010-08-06,-0.852955678477798,0.8535220525557136,0.8537513882940782
2010-08-07,-0.8480285321423991,0.8486052702577143,0.8488589752375688
2010-08-08,-0.842984120519512,0.843572227237058,0.8438526401932547
2010-08-09,-0.8378218474484811,0.8384223998806344,0.8387320570453132
2010-08-10,-0.8325412139758368,0.8331553654980723,0.83349701455794
2010-08-11,-0.8271418218097842,0.827770805856296,0.8281474206378673
2010-08-12,-0.821623376681902,0.8222685106141893,0.8226833065113666
2010-08-13,-0.8159856916051813,0.8166483806456816,0.8171048308020026
2010-08-14,-0.8102286900173774,0.8109104312393752,0.8114122834949602
2010-08-15,-0.8043524087984532,0.8050547951626359,0.805606089773295
2010-08-16,-0.7983570011507042,0.7990817255778541,0.7996868137109756
2010-08-17,-0.7922427393299234,0.792991598798352,0.7936551618070654
2010-08-18,-0.7860100172157026,0.7867849168711368,0.7875119863448303
2010-08-19,-0.7796593527086556,0.7804623099733891,0.7812582885589616
2010-08-20,-0.7731913899419744,0.7740245386092065,0.7748952215934337
2010-08-21,-0.7666069012942843,0.7674724955926847,0.7684240932317815
2010-08-22,-0.7599067892038104,0.7608072078164804,0.7618463683943697
2010-08-23,-0.7530920877749687,0.7540298377961251,0.7551636713880366
2010-08-24,-0.7461639641688883,0.7471416849807658,0.7483777878936488
2010-08-25,-0.7391237197698054,0.7401441868214902,0.7414906666772854
2010-08-26,-0.731972791119739,0.7330389195888835,0.734504421011027
2010-08-27,-0.7247127506143555,0.7258275989320226,0.7274213297896143
2010-08-28,-0.7173453069534641,0.7185120801716867,0.7202438383296081
2010-08-29,-0.7098723053401396,0.7110943583211893,0.7129745588380895
2010-08-30,-0.7022957274230651,0.7035765678288864,0.7056162705384167
2010-08-31,-0.6946176909772939,0.6959609820371041,0.6981719194410884
2010-09-01,-0.6868404493192679,0.6882500123529454,0.6906446177483624
2010-09-02,-0.6789663904525931,0.6804462071271822,0.6830376428819362
2010-09-03,-0.6709980359417405,0.6725522502382091,0.6753544361237235
2010-09-04,-0.6629380395115412,0.6645709593788317,0.6675986008605526
2010-09-05,-0.6547891853710526,0.6565052840444794,0.6597739004244735
2010-09-06,-0.6465543862610855,0.6483583032222678,0.6518842555212816
2010-09-07,-0.638236681225426,0.6401332227811921,0.6439337412408734
2010-09-08,-0.6298392331065108,0.6318333725645972,0.6359265836441081
2010-09-09,-0.6213653257670776,0.6234622031869557,0.6278671559219965
2010-09-10,-0.6128183610400525,0.6150232825378785,0.6197599741242474
2010-09-11,-0.6042018554097044,0.6065202919971843,0.6116096924554919
2010-09-12,-0.5955194364278559,0.5979570223657709,0.6034210981388693
2010-09-13,-0.5867748388697122,0.5893373695179541,0.5951991058480985
2010-09-14,-0.5779719006346462,0.5806653297818747,0.586948751710681
2010-09-15,-0.5691145583980617,0.5719449950555161,0.578675186886484
2010-09-16,-0.5602068430212519,0.5631805476668367,0.5703836707276368
2010-09-17,-0.5512528747269838,0.5543762549874907,0.5620795635274459
2010-09-18,-0.5422568580493651,0.5455364638106098,0.5537683188679025
2010-09-19,-0.5332230765674084,0.5366655945041302,0.545455475577307
2010-09-20,-0.5241558874325941,0.5277681349522048,0.5371466493116015
2010-09-21,-0.5150597157007436,0.5188486342974058,0.5288475237742315
2010-09-22,-0.5059390484790862,0.5099116964971537,0.5205638415912348
2010-09-23,-0.496798428899948,0.5009619737084993,0.5123013948601334
2010-09-24,-0.48764244993299155,0.49200415951603876,0.5040660153931126
2010-09-25,-0.47847574804841053,0.4830429820183529,0.49586356467687737
2010-09-26,-0.469302996743913,0.47408319678891897,0.48769992357348246
2010-09-27,-0.4601288999487202,0.4651295797279668,0.47958098178833214
2010-09-28,-0.4509581853181618,0.45618691982220955,0.4715126271334213
2010-09-29,-0.4417955974327633,0.4472600118298002,0.46350073461573865
2010-09-30,-0.43264589091599004,0.4383536489082192,0.4555511553825643
2010-10-01,-0.42351382348504973,0.42947261520311025,0.44766970555715097
2010-10-02,-0.4144041489493395,0.420621678416328,0.43986215499998
2010-10-03,-0.4053216101712799,0.4118055823716575,0.4321342160324108
2010-10-04,-0.39627093200438274,0.4030290395967989,0.4244915321610848
2010-10-05,-0.38725681422347596,0.394296723940294,0.4169396668428971
2010-10-06,-0.37828392446203285,0.38561326324208467,0.4094840923316864
2010-10-07,-0.3693568911715556,0.3769832320763643,0.40213017864902045
2010-10-08,-0.36048029661791237,0.3684111445852802,0.39488318272253925
2010-10-09,-0.3516586699294534,0.3599014474218961,0.38774823773626665
2010-10-10,-0.3428964802116165,0.35145851282061275,0.3807303427380881
2010-10-11,-0.3341981297425866,0.34308663181297316,0.37383435255020814
2010-10-12,-0.325567947264393,0.33479000760646205,0.3670649680288419
2010-10-13,-0.3170101813836195,0.32657274914351936,0.3604267267196308
2010-10-14,-0.30852899409565876,0.3184388648575601,0.35392399395531193
2010-10-15,-0.30012845444617203,0.31039225664229303,0.3475609544419845
2010-10-16,-0.29181253234310844,0.3024367140500868,0.3413416043799011
2010-10-17,-0.2835850925323083,0.29457590873452677,0.33526974416405925
2010-10-18,-0.2754498887493433,0.28681338915163873,0.3293489717089528
2010-10-19,-0.2674105580598509,0.2791525755335428,0.3235826764406753
2010-10-20,-0.25947061540017713,0.2715967551475089,0.3179740339981135
2010-10-21,-0.2516334483297295,0.2641490778526075,0.3125260016832986
2010-10-22,-0.24390231200600931,0.256812551965322,0.30724131469904437
2010-10-23,-0.23628032439284666,0.24959004044463284,0.3021224832097939
2010-10-24,-0.2287704617119052,0.2424842574061911,0.2971717902591202
2010-10-25,-0.2213755541470586,0.2354977649742805,0.29239129057458274
2010-10-26,-0.21409828181076246,0.22863297047931835,0.2877828102876315
2010-10-27,-0.20694117098106526,0.22189212400767608,0.28334794759297394
2010-10-28,-0.19990659061741045,0.2152773163096075,0.2790880743682942
2010-10-29,-0.19299674916288806,0.208790477070065,0.2750043387714288
2010-10-30,-0.1862136916400942,0.20243337354615723,0.2710976688280853
2010-10-31,-0.1795592970472532,0.19620760957396835,0.26736877701893624
2010-11-01,-0.17303527606074978,0.19011462494641201,0.26381816587045576
2010-11-02,-0.16664316904970644,0.18415569516274194,0.2604461345491896
2010-11-03,-0.16038434440772825,0.1783319315492871,0.257252786454296
2010-11-04,-0.15425999720641553,0.17264428174992424,0.25423803779816684
2010-11-05,-0.14827114817472595,0.16709353058374665,0.25140162715976333
2010-11-06,-0.1424186430077354,0.16168030126634142,0.24874312599000184
2010-11-07,-0.13670315200781816,0.15640505699004592,0.24626195004311835
2010-11-08,-0.1311251700607238,0.1512681028575242,0.2439573717024613
2010-11-09,-0.12568501694848447,0.14626958816198696,0.24182853316362646
2010-11-10,-0.12038283800053035,0.14140950900637458,0.23987446043229138
2010-11-11,-0.11521860508382722,0.13668771125284002,0.23809407808855643
2010-11-12,-0.11019211793227675,0.13210389379290213,0.23648622476408387
2010-11-13,-0.10530300581503484,0.12765761212769888,0.2350496692728809
2010-11-14,-0.10055072954280594,0.12334828224685307,0.23378312733122739
2010-11-15,-0.0959345838105624,0.11917518479357511,0.2326852787970383
2010-11-16,-0.09145369987451364,0.1151374695027696,0.23175478535390914
2010-11-17,-0.08710704856051485,0.11123415989808813,0.23099030856025476
2010-11-18,-0.082893443600454,0.10746415823308506,0.23039052817935254
2010-11-19,-0.07881154529249347,0.10382625066088551,0.22995416070177693
2010-11-20,-0.07485986448036537,0.10031911261607025,0.22967997796769202
2010-11-21,-0.07103676684622372,0.09694131439181738,0.22956682579279153
2010-11-22,-0.06734047751084755,0.09369132689472358,0.22961364249836652
2010-11-23,-0.06376908593426228,0.09056752755915483,0.22981947724307916
2010-11-24,-0.06032055110910413,0.08756820640245426,0.230183508051551
2010-11-25,-0.05699270703829598,0.08469157220186278,0.23070505943287095
2010-11-26,-0.053783268487831104,0.08193575877358877,0.2313836194806114
2010-11-27,-0.050689837004676545,0.07929883133409923,0.23221885634494668
2010-11-28,-0.047709907189012676,0.07677879292339732,0.23321063396700878
2010-11-29,-0.044840873209218764,0.07437359086980154,0.23435902696572083
2010-11-30,-0.04208003554720132,0.07208112327555412,0.23566433456803312
2010-12-01,-0.0394246079608435,0.0698992455024578,0.23712709347476732
2010-12-02,-0.036871724649532464,0.06782577663667773,0.2387480895561638
2010-12-03,-0.03441844760790192,0.0658585059118467,0.24052836827373583
2010-12-04,-0.03206177415211103,0.06399519906967857,0.2424692437281706
2010-12-05,-0.02979864460217312,0.06223360463743159,0.24457230623677764
2010-12-06,-0.027625950103052445,0.06057146010176608,0.24683942834838238
2010-12-07,-0.025540540566468446,0.05900649795881526,0.24927276920857663
2010-12-08,-0.023539232714589606,0.057536451620632235,0.2518747771938775
2010-12-09,-0.021618818206068098,0.05615906115859103,0.2546481907395863
2010-12-10,-0.019776071824167057,0.054872078864807,0.2575960372929746
2010-12-11,-0.01800775970606966,0.05367327461320016,0.26072163033083234
2010-12-12,-0.016310647591839113,0.05256044100245584,0.2640285643883686
2010-12-13,-0.014681509070926375,0.05153139826383877,0.267520708054937
2010-12-14,-0.013117133803603898,0.05058399891758986,0.27120219490103314
2010-12-15,-0.011614335694244405,0.04971613216247788,0.27507741231044147
2010-12-16,-0.010169960992969067,0.04892572798399007,0.27915098820126666
2010-12-17,-0.008780896301865567,0.048210760967625096,0.28342777562981875
2010-12-18,-0.007444076461727707,0.04756925380479618,0.2879128352818915
2010-12-19,-0.006156492295100427,0.046999280479959916,0.29261141586683387
2010-12-20,-0.004915198181331583,0.046498969128753856,0.2975289324409097
2010-12-21,-0.003717319439339613,0.04606650455815153,0.30267094269772393
2010-12-22,-0.002560059493908367,0.04570013042092246,0.30804312127489974
2010-12-23,-0.00144070680152101,0.04539815103801459,0.31365123213767426
2010-12-24,-0.0003566415120472734,0.04515893286385199,0.3195010991115674
2010-12-25,0.0006946581569943233,0.044980905590958256,0.32559857464772013
2010-12-26,0.0017156098563631433,0.044862562891770395,0.3319495069158218
2010-12-27,0.0027085213733519667,0.04480246279699376,0.33855970533069263
2010-12-28,0.0036755852537771598,0.04479922771136071,0.34543490462949483
2010-12-29,0.0046188737982638265,0.04485154406918806,0.3525807276271386
2010-12-30,0.00554033445242975,0.04495816163367416,0.36000264678767735
2010-12-31,0.0064417856095052,0.045117892445430595,0.3677059447592755
2011-01-01,0.0073249128427499794,0.04532960942729736,0.37569567402961823
2011-01-02,0.00819126558374684,0.045592244654038626,0.38397661586736404
2011-01-03,0.009042254261264423,0.04590478729705014,0.3925532387233434
2011-01-04,0.00987914791389723,0.04626628125572271,0.4014296562726327
2011-01-05,0.01070307228810884,0.04667582248859065,0.41060958528532165
2011-01-06,0.01151500843163351,0.04713255605884186,0.4200963035196896
2011-01-07,0.01231579179043601,0.04763567291017053,0.42989260783656635
2011-01-08,0.013106111815597064,0.04818440639030489,0.44000077273782606
2011-01-09,0.013886512084589514,0.04877802854083489,0.4504225095352071
2011-01-10,0.014657390939446468,0.04941584617318899,0.4611589263579282
2011-01-11,0.015419002642305977,0.05009719675175924,0.47221048920884934
2011-01-12,0.01617145904675665,0.05082144410624048,0.4835769842791729
2011-01-13,0.01691473178131523,0.051587973996227214,0.49525748173087486
2011-01-14,0.01764865493925033,0.052396189551992337,0.5072503011541794
2011-01-15,0.018372928266838017,0.053245506616149595,0.5195529789044284
2011-01-16,0.019087120840005207,0.05413534901157017,0.5321622375186447
2011-01-17,0.01979067521719787,0.055065143761476414,0.5450739574069391
2011-01-18,0.02048291205421436,0.056034316288069215,0.5582831510076846
2011-01-19,0.0211630351646818,0.05704228561635275,0.5717839395880637
2011-01-20,0.021830137007837272,0.05808845960999941,0.5855695328632293
2011-01-21,0.022483204583317366,0.059172230266143024,0.5996322115979166
2011-01-22,0.023121125710771524,0.06029296909589966,0.613963313343928
2011-01-23,0.02374269567030803,0.06145002261718747,0.6285532214555382
2011-01-24,0.024346624178067745,0.0626427079860515,0.6433913575125546
2011-01-25,0.024931542669611156,0.06387030879219326,0.6584661772675827
2011-01-26,0.025496011862308814,0.06513207104376036,0.6737651702200311
2011-01-27,0.026038529566554922,0.06642719936566804,0.6892748629046139
2011-01-28,0.02655753871438686,0.06775485343480447,0.7049808259666241
2011-01-29,0.027051435572999848,0.06911414467441908,0.7208676850801389
2011-01-30,0.027518578109702572,0.07050413322880861,0.7369191357486486
2011-01-31,0.02795729447407461,0.07192382523810727,0.7531179620104551
2011-02-01,0.028365891562465505,0.07337217043155668,0.769446059053634
2011-02-02,0.028742663629524136,0.0748480600560877,0.7858844597275155
2011-02-03,0.029085900911169613,0.07635032515539392,0.8024133649195568
2011-02-04,0.029393898223315125,0.0778777352129252,0.8190121777482913
2011-02-05,0.029664963500735587,0.07942899717038623,0.8356595415048068
2011-02-06,0.02989742624073027,0.08100275483139939,0.8523333812570464
2011-02-07,0.03008964581667253,0.08259758865799324,0.869010949013223
2011-02-08,0.030240019627159234,0.08421201596551701,0.885668872322902
2011-02-09,0.030346991047270195,0.0858444915194702,0.9022832061769246
2011-02-10,0.03040905714941938,0.08749340853558461,0.9188294880504222
2011-02-11,0.030424776162420394,0.08915710008231689,0.9352827959168025
2011-02-12,0.030392774638692756,0.090833840882714,0.9516178090448638
2011-02-13,0.030311754300996252,0.09252184951041674,0.9678088713762151
2011-02-14,0.030180498541690116,0.09421929097237727,0.9838300572660248
2011-02-15,0.029997878549263116,0.09592427966870058,0.9996552393568882
2011-02-16,0.029762859038759935,0.0976348827178902,1.0152581583433629
2011-02-17,0.02947450356472781,0.09934912363369551,1.0306124943735662
2011-02-18,0.029131979397413608,0.10106498633773844,1.0456919398242077
2011-02-19,0.028734561945143174,0.10278041949014985,1.0604702731766422
2011-02-20,0.028281638708098564,0.10449334111858598,1.0749214337139998
2011-02-21,0.02777271275106135,0.10620164352423278,1.0890195967532672
2011-02-22,0.02720740568509768,0.1079031984417536,1.1027392491213774
2011-02-23,0.026585460150607813,0.10959586242860371,1.1160552645809791
2011-02-24,0.025906741796635817,0.11127748245773403,1.1289429789096128
2011-02-25,0.02517124075381814,0.11294590168644644,1.1413782643355583
2011-02-26,0.024379072600828208,0.1145989653730518,1.1533376030346538
2011-02-27,0.023530478826632804,0.11623452691202843,1.164798159394905
2011-02-28,0.02262582679329999,0.11785045395759006,1.175737850759757
2011-03-01,0.021665609206472976,0.11944463460495387,1.1861354163664075
2011-03-02,0.020650443102935102,0.12101498359815673,1.1959704842025585
2011-03-03,0.019581068366924418,0.12255944853300563,1.2052236355134462
2011-03-04,0.01845834578899843,0.1240760160236677,1.2138764667008668
2011-03-05,0.01728325468328807,0.1255627178015109,1.2219116483671406
2011-03-06,0.0160568900809026,0.1270176367150954,1.2293129812695418
2011-03-07,0.014780459519042864,0.12843891260069115,1.236065448964519
2011-03-08,0.013455279447038754,0.12982474799335394,1.2421552669360694
2011-03-09,0.012082771272038826,0.13117341364942978,1.2475699280187567
2011-03-10,0.01066445706843713,0.13248325385237056,1.2522982439430392
2011-03-11,0.00920195497631764,0.1337526914749277,1.2563303828487018
2011-03-12,0.007696974315224026,0.13498023277213753,1.2596579026311578
2011-03-13,0.006151310440417224,0.13616447188101735,1.262273780005126
2011-03-14,0.004566839369461647,0.13730409500454116,1.264172435190552
2011-03-15,0.0029455122074808836,0.13839788425925556,1.2653497521465742
2011-03-16,0.00128934939974399,0.13944472116781276,1.2658030943006553
2011-03-17,-0.0003995651596153533,0.14044358977973126,1.2655313157416423
2011-03-18,-0.0021190901339812234,0.1413935794058306,1.2645347678673426
2011-03-19,-0.00386703283718537,0.14229388695401468,1.2628153014990735
2011-03-20,-0.005641155384813127,0.14314381885638033,1.260376264497457
2011-03-21,-0.007439180876261847,0.14394279257999362,1.2572224949353565
2011-03-22,-0.009258799580635845,0.14469033771608877,1.2533603099051414
2011-03-23,-0.011097675100420822,0.14538609664488827,1.248797490058344
2011-03-24,-0.012953450487883182,0.14602982477570237,1.2435432599960559
2011-03-25,-0.014823754290275366,0.14662139036442765,1.23760826464803
2011-03-26,-0.016706206501187797,0.14716077391300678,1.2310045417972575
2011-03-27,-0.018598424396758906,0.14764806715782564,1.2237454909246896
2011-03-28,-0.02049802823692615,0.14808347165638916,1.2158458385656252
2011-03-29,-0.022402646813459378,0.14846729698391817,1.2073216003850336
2011-03-30,-0.024309922828150952,0.14879995855373496,1.198190040193573
2011-03-31,-0.026217518086230802,0.14908197507743534,1.1884696261392569
2011-04-01,-0.028123118491815154,0.14931396568286864,1.1781799843214886
